NCTETID,DISTRICT,CLASS_11,CLASS_12,CLASS_13,SCHOOLYEAR_SP,OBSID,RATERID,OBSYEAR,OBSMONTH,OBSDAY,CHAPNUM,CLPC,CLNC,CLTS,CLRSP,CLBM,CLPRDT,CLILF,CLCU,CLAPS,CLQF,CLINSTD,CLSTENG,SCHOOLID
13018,13,1,1,1,2011,961,17,2011,5,18,4,4.0,1.0,4.0,3.0,6.0,7.0,4.0,5.0,3.0,5.0,4.0,4.0,1306.0
13018,13,1,1,1,2011,1094,16,2011,5,27,1,4.0,1.0,5.0,3.0,4.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,1306.0
13018,13,1,1,1,2011,1094,16,2011,5,27,2,3.0,1.0,4.0,3.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,6.0,1306.0
13018,13,1,1,1,2011,1094,16,2011,5,27,3,4.0,1.0,5.0,3.0,6.0,6.0,5.0,6.0,3.0,5.0,5.0,6.0,1306.0
13018,13,1,1,1,2011,1094,16,2011,5,27,4,3.0,1.0,5.0,3.0,6.0,6.0,5.0,5.0,3.0,4.0,5.0,6.0,1306.0
13018,13,1,1,1,2012,2149,4,2011,11,15,2,4.0,1.0,4.0,4.0,6.0,6.0,4.0,4.0,2.0,4.0,4.0,6.0,1306.0
13018,13,1,1,1,2012,2149,4,2011,11,15,3,3.0,1.0,4.0,4.0,6.0,5.0,4.0,4.0,2.0,4.0,4.0,5.0,1306.0
13018,13,1,1,1,2012,2149,4,2011,11,15,4,4.0,1.0,4.0,5.0,6.0,7.0,5.0,5.0,5.0,4.0,5.0,6.0,1306.0
13018,13,1,1,1,2012,2960,8,2012,4,27,1,4.0,1.0,5.0,4.0,6.0,6.0,5.0,3.0,3.0,4.0,4.0,5.0,1306.0
13018,13,1,1,1,2012,2960,8,2012,4,27,2,4.0,1.0,4.0,3.0,6.0,6.0,5.0,3.0,3.0,3.0,4.0,5.0,1306.0
13018,13,1,1,1,2012,2960,8,2012,4,27,3,4.0,1.0,5.0,3.0,6.0,6.0,5.0,3.0,3.0,3.0,4.0,5.0,1306.0
13018,13,1,1,1,2012,2960,8,2012,4,27,4,4.0,1.0,5.0,3.0,6.0,6.0,5.0,3.0,3.0,3.0,4.0,5.0,1306.0
13018,13,1,1,1,2012,3003,2,2012,5,11,1,6.0,1.0,6.0,3.0,5.0,6.0,5.0,4.0,4.0,5.0,5.0,5.0,1306.0
13018,13,1,1,1,2012,3003,2,2012,5,11,2,5.0,1.0,5.0,5.0,6.0,7.0,6.0,5.0,3.0,4.0,4.0,5.0,1306.0
13018,13,1,1,1,2012,3003,2,2012,5,11,3,6.0,1.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,1306.0
13018,13,1,1,1,2012,3003,2,2012,5,11,4,5.0,2.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,1306.0
13018,13,1,1,1,2013,4073,17,2012,11,7,1,5.0,1.0,4.0,4.0,6.0,7.0,4.0,6.0,4.0,6.0,5.0,5.0,1306.0
13018,13,1,1,1,2013,4073,17,2012,11,7,2,5.0,1.0,4.0,4.0,6.0,7.0,4.0,4.0,3.0,5.0,4.0,5.0,1306.0
13018,13,1,1,1,2013,4073,17,2012,11,7,3,5.0,1.0,4.0,3.0,6.0,7.0,4.0,4.0,4.0,5.0,4.0,4.0,1306.0
13018,13,1,1,1,2013,4231,11,2012,12,10,1,6.0,1.0,5.0,4.0,6.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,1306.0
13018,13,1,1,1,2013,4231,11,2012,12,10,2,5.0,1.0,6.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,1306.0
13018,13,1,1,1,2013,4231,11,2012,12,10,3,6.0,1.0,5.0,4.0,6.0,6.0,5.0,5.0,4.0,5.0,6.0,6.0,1306.0
13018,13,1,1,1,2013,4231,11,2012,12,10,4,5.0,1.0,5.0,3.0,5.0,6.0,5.0,5.0,3.0,5.0,5.0,5.0,1306.0
13018,13,1,1,1,2013,4482,4,2013,2,13,1,5.0,1.0,5.0,4.0,7.0,7.0,4.0,5.0,3.0,4.0,5.0,6.0,1306.0
13018,13,1,1,1,2013,4482,4,2013,2,13,2,5.0,1.0,5.0,3.0,6.0,7.0,4.0,4.0,3.0,4.0,5.0,6.0,1306.0
13019,13,1,0,0,2011,1006,17,2011,5,5,1,4.0,1.0,4.0,4.0,5.0,7.0,4.0,4.0,3.0,5.0,2.0,3.0,1304.0
13019,13,1,0,0,2011,1006,17,2011,5,5,2,4.0,1.0,4.0,2.0,4.0,7.0,3.0,4.0,3.0,5.0,4.0,4.0,1304.0
13019,13,1,0,0,2011,1098,8,2011,5,19,1,5.0,1.0,5.0,3.0,7.0,7.0,5.0,3.0,3.0,3.0,3.0,5.0,1304.0
13019,13,1,0,0,2011,1098,8,2011,5,19,2,5.0,1.0,4.0,3.0,6.0,6.0,5.0,3.0,3.0,3.0,3.0,5.0,1304.0
13019,13,1,0,0,2011,1098,8,2011,5,19,3,5.0,1.0,5.0,3.0,6.0,6.0,5.0,3.0,3.0,4.0,4.0,4.0,1304.0
13019,13,1,0,0,2011,1098,8,2011,5,19,4,5.0,2.0,4.0,4.0,5.0,6.0,5.0,3.0,3.0,4.0,4.0,5.0,1304.0
13019,13,1,0,0,2011,1099,16,2011,5,20,1,4.0,1.0,5.0,4.0,5.0,6.0,6.0,5.0,3.0,5.0,4.0,6.0,1304.0
13019,13,1,0,0,2011,1099,16,2011,5,20,2,5.0,1.0,6.0,5.0,5.0,6.0,5.0,5.0,3.0,5.0,5.0,5.0,1304.0
13019,13,1,0,0,2011,1099,16,2011,5,20,3,4.0,1.0,5.0,4.0,5.0,6.0,4.0,4.0,2.0,4.0,4.0,6.0,1304.0
13019,13,1,0,0,2011,1100,9,2011,5,25,1,3.0,1.0,5.0,5.0,6.0,7.0,5.0,4.0,2.0,3.0,3.0,6.0,1304.0
13019,13,1,0,0,2011,1100,9,2011,5,25,2,3.0,1.0,5.0,3.0,7.0,6.0,3.0,3.0,2.0,5.0,5.0,5.0,1304.0
13019,13,1,0,0,2011,1100,9,2011,5,25,3,4.0,1.0,6.0,3.0,6.0,7.0,3.0,3.0,3.0,5.0,4.0,5.0,1304.0
13019,13,1,0,0,2011,1101,12,2011,5,26,1,5.0,2.0,3.0,4.0,5.0,6.0,4.0,4.0,5.0,5.0,5.0,6.0,1304.0
13019,13,1,0,0,2011,1101,12,2011,5,26,2,6.0,1.0,3.0,3.0,5.0,6.0,4.0,5.0,5.0,6.0,5.0,6.0,1304.0
13019,13,1,0,0,2011,1101,12,2011,5,26,3,7.0,2.0,4.0,3.0,4.0,6.0,6.0,4.0,5.0,5.0,5.0,7.0,1304.0
13020,13,1,0,0,2011,154,17,2010,12,15,1,5.0,1.0,4.0,3.0,4.0,6.0,4.0,5.0,3.0,5.0,4.0,5.0,1310.0
13020,13,1,0,0,2011,154,17,2010,12,15,2,5.0,1.0,5.0,4.0,4.0,7.0,5.0,5.0,2.0,5.0,3.0,4.0,1310.0
13020,13,1,0,0,2011,154,17,2010,12,15,3,4.0,1.0,4.0,3.0,3.0,7.0,4.0,5.0,3.0,5.0,4.0,4.0,1310.0
13020,13,1,0,0,2011,154,17,2010,12,15,4,4.0,1.0,4.0,4.0,5.0,7.0,4.0,5.0,3.0,5.0,3.0,5.0,1310.0
13020,13,1,0,0,2011,904,12,2011,5,2,1,6.0,1.0,7.0,6.0,6.0,7.0,5.0,6.0,5.0,4.0,6.0,7.0,1310.0
13020,13,1,0,0,2011,904,12,2011,5,2,2,7.0,2.0,5.0,7.0,6.0,7.0,6.0,6.0,6.0,5.0,6.0,7.0,1310.0
13020,13,1,0,0,2011,904,12,2011,5,2,3,4.0,2.0,2.0,2.0,3.0,5.0,4.0,1.0,1.0,1.0,3.0,6.0,1310.0
13020,13,1,0,0,2011,904,12,2011,5,2,4,4.0,4.0,4.0,3.0,2.0,5.0,6.0,2.0,1.0,2.0,3.0,6.0,1310.0
13020,13,1,0,0,2011,904,12,2011,5,2,5,4.0,4.0,4.0,3.0,3.0,6.0,5.0,3.0,2.0,2.0,2.0,7.0,1310.0
13020,13,1,0,0,2011,904,12,2011,5,2,6,6.0,2.0,4.0,5.0,4.0,6.0,3.0,3.0,3.0,2.0,4.0,6.0,1310.0
13020,13,1,0,0,2011,1026,7,2011,5,13,1,4.0,1.0,3.0,3.0,7.0,6.0,4.0,5.0,3.0,4.0,4.0,6.0,1310.0
13020,13,1,0,0,2011,1026,7,2011,5,13,2,5.0,1.0,5.0,3.0,7.0,4.0,3.0,2.0,2.0,3.0,3.0,6.0,1310.0
13020,13,1,0,0,2011,1026,7,2011,5,13,3,4.0,1.0,3.0,2.0,6.0,6.0,3.0,4.0,3.0,3.0,3.0,6.0,1310.0
13020,13,1,0,0,2011,1026,7,2011,5,13,4,3.0,1.0,4.0,3.0,5.0,6.0,3.0,3.0,3.0,3.0,3.0,5.0,1310.0
13020,13,1,0,0,2011,1026,7,2011,5,13,5,4.0,1.0,4.0,2.0,6.0,6.0,3.0,3.0,3.0,3.0,3.0,6.0,1310.0
13021,13,1,0,0,2011,750,17,2011,3,24,1,5.0,1.0,4.0,3.0,6.0,7.0,4.0,5.0,3.0,5.0,4.0,5.0,1301.0
13021,13,1,0,0,2011,750,17,2011,3,24,2,5.0,1.0,4.0,3.0,5.0,7.0,4.0,4.0,3.0,5.0,2.0,3.0,1301.0
13021,13,1,0,0,2011,750,17,2011,3,24,3,5.0,1.0,4.0,3.0,5.0,7.0,4.0,4.0,3.0,4.0,3.0,4.0,1301.0
13021,13,1,0,0,2011,1037,10,2011,5,20,1,4.0,1.0,5.0,4.0,7.0,7.0,4.0,5.0,1.0,5.0,4.0,4.0,1301.0
13021,13,1,0,0,2011,1037,10,2011,5,20,2,4.0,1.0,4.0,1.0,7.0,7.0,3.0,2.0,1.0,5.0,3.0,4.0,1301.0
13022,13,1,1,1,2011,165,17,2011,1,20,1,7.0,1.0,6.0,3.0,7.0,7.0,5.0,6.0,3.0,6.0,4.0,5.0,1308.0
13022,13,1,1,1,2011,165,17,2011,1,20,2,6.0,1.0,5.0,4.0,6.0,7.0,4.0,5.0,3.0,6.0,4.0,5.0,1308.0
13022,13,1,1,1,2011,165,17,2011,1,20,3,7.0,1.0,5.0,4.0,6.0,7.0,5.0,6.0,3.0,5.0,4.0,6.0,1308.0
13022,13,1,1,1,2012,2629,11,2012,2,2,1,4.0,1.0,4.0,3.0,3.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,1308.0
13022,13,1,1,1,2012,2629,11,2012,2,2,2,5.0,1.0,4.0,4.0,4.0,6.0,5.0,4.0,3.0,4.0,5.0,5.0,1308.0
13022,13,1,1,1,2012,2629,11,2012,2,2,3,5.0,1.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,1308.0
13022,13,1,1,1,2012,2629,11,2012,2,2,4,5.0,1.0,4.0,3.0,5.0,6.0,5.0,5.0,3.0,4.0,5.0,5.0,1308.0
13022,13,1,1,1,2012,2955,9,2012,4,11,1,5.0,1.0,3.0,2.0,7.0,5.0,3.0,4.0,2.0,6.0,3.0,5.0,1308.0
13022,13,1,1,1,2012,2955,9,2012,4,11,2,3.0,1.0,3.0,1.0,7.0,6.0,3.0,4.0,2.0,3.0,2.0,4.0,1308.0
13022,13,1,1,1,2012,2955,9,2012,4,11,3,2.0,2.0,3.0,1.0,7.0,6.0,2.0,4.0,2.0,3.0,2.0,4.0,1308.0
13022,13,1,1,1,2012,2955,9,2012,4,11,4,2.0,1.0,5.0,1.0,7.0,7.0,4.0,4.0,1.0,2.0,2.0,5.0,1308.0
13022,13,1,1,1,2012,2971,16,2012,4,30,1,3.0,2.0,3.0,2.0,6.0,6.0,4.0,4.0,2.0,3.0,3.0,6.0,1308.0
13022,13,1,1,1,2012,2971,16,2012,4,30,2,3.0,1.0,4.0,2.0,7.0,7.0,4.0,5.0,2.0,4.0,3.0,6.0,1308.0
13022,13,1,1,1,2012,2971,16,2012,4,30,3,4.0,1.0,5.0,2.0,6.0,6.0,5.0,5.0,3.0,5.0,4.0,6.0,1308.0
13022,13,1,1,1,2012,2971,16,2012,4,30,4,4.0,1.0,3.0,2.0,6.0,6.0,4.0,4.0,2.0,4.0,3.0,6.0,1308.0
13022,13,1,1,1,2013,4076,8,2012,11,8,1,4.0,1.0,4.0,4.0,7.0,7.0,4.0,3.0,3.0,3.0,4.0,5.0,1308.0
13022,13,1,1,1,2013,4076,8,2012,11,8,2,4.0,1.0,4.0,3.0,7.0,7.0,4.0,3.0,3.0,3.0,4.0,5.0,1308.0
13022,13,1,1,1,2013,4076,8,2012,11,8,3,4.0,1.0,5.0,3.0,7.0,7.0,5.0,3.0,3.0,3.0,4.0,5.0,1308.0
13022,13,1,1,1,2013,4233,4,2012,12,12,1,3.0,1.0,4.0,3.0,6.0,6.0,4.0,3.0,2.0,4.0,5.0,6.0,1308.0
13022,13,1,1,1,2013,4233,4,2012,12,12,2,4.0,2.0,4.0,3.0,6.0,6.0,4.0,3.0,2.0,4.0,5.0,6.0,1308.0
13022,13,1,1,1,2013,4233,4,2012,12,12,3,5.0,2.0,4.0,3.0,6.0,6.0,4.0,4.0,3.0,5.0,5.0,6.0,1308.0
13023,13,1,1,1,2011,1092,17,2011,5,27,1,5.0,1.0,4.0,4.0,6.0,7.0,5.0,6.0,2.0,5.0,4.0,4.0,1306.0
13023,13,1,1,1,2011,1092,17,2011,5,27,2,5.0,1.0,5.0,5.0,5.0,7.0,4.0,5.0,5.0,5.0,4.0,5.0,1306.0
13023,13,1,1,1,2011,1092,17,2011,5,27,3,5.0,1.0,5.0,5.0,5.0,7.0,5.0,5.0,4.0,5.0,5.0,4.0,1306.0
13023,13,1,1,1,2011,1093,3,2011,5,25,1,5.0,1.0,4.0,5.0,6.0,7.0,4.0,3.0,3.0,4.0,4.0,5.0,1306.0
13023,13,1,1,1,2011,1093,3,2011,5,25,2,5.0,2.0,3.0,4.0,5.0,7.0,3.0,3.0,3.0,3.0,3.0,4.0,1306.0
13023,13,1,1,1,2011,1093,3,2011,5,25,3,4.0,2.0,3.0,5.0,4.0,7.0,4.0,3.0,3.0,3.0,,5.0,1306.0
13023,13,1,1,1,2012,2148,17,2011,11,15,1,5.0,1.0,4.0,3.0,6.0,7.0,4.0,5.0,4.0,5.0,4.0,4.0,1306.0
13023,13,1,1,1,2012,2148,17,2011,11,15,2,5.0,1.0,4.0,3.0,6.0,7.0,4.0,5.0,4.0,6.0,5.0,5.0,1306.0
13023,13,1,1,1,2012,2148,17,2011,11,15,3,5.0,1.0,5.0,4.0,6.0,7.0,4.0,5.0,4.0,5.0,4.0,4.0,1306.0
13023,13,1,1,1,2012,2148,17,2011,11,15,4,6.0,1.0,4.0,4.0,7.0,7.0,5.0,5.0,3.0,5.0,4.0,5.0,1306.0
13023,13,1,1,1,2012,2486,16,2012,1,13,1,3.0,1.0,4.0,2.0,6.0,7.0,4.0,5.0,4.0,5.0,5.0,5.0,1306.0
13023,13,1,1,1,2012,2486,16,2012,1,13,2,3.0,1.0,4.0,3.0,6.0,7.0,5.0,5.0,4.0,4.0,4.0,6.0,1306.0
13023,13,1,1,1,2012,2486,16,2012,1,13,3,3.0,1.0,4.0,2.0,6.0,7.0,5.0,5.0,3.0,4.0,4.0,6.0,1306.0
13023,13,1,1,1,2012,2486,16,2012,1,13,4,3.0,1.0,3.0,3.0,6.0,7.0,5.0,5.0,4.0,3.0,4.0,6.0,1306.0
13023,13,1,1,1,2012,2959,12,2012,4,27,1,7.0,1.0,4.0,4.0,7.0,5.0,3.0,2.0,1.0,1.0,4.0,7.0,1306.0
13023,13,1,1,1,2012,2959,12,2012,4,27,2,7.0,1.0,4.0,4.0,6.0,6.0,4.0,2.0,2.0,2.0,3.0,6.0,1306.0
13023,13,1,1,1,2012,2959,12,2012,4,27,3,7.0,1.0,4.0,4.0,6.0,7.0,3.0,3.0,2.0,3.0,3.0,7.0,1306.0
13023,13,1,1,1,2013,4075,8,2012,11,6,1,3.0,2.0,3.0,2.0,6.0,6.0,4.0,2.0,2.0,2.0,2.0,3.0,1306.0
13023,13,1,1,1,2013,4075,8,2012,11,6,2,3.0,2.0,4.0,3.0,7.0,7.0,4.0,3.0,3.0,2.0,3.0,4.0,1306.0
13023,13,1,1,1,2013,4229,17,2012,12,11,1,4.0,1.0,5.0,4.0,6.0,7.0,4.0,5.0,2.0,5.0,4.0,5.0,1306.0
13023,13,1,1,1,2013,4229,17,2012,12,11,2,5.0,1.0,4.0,4.0,6.0,7.0,4.0,4.0,3.0,4.0,4.0,4.0,1306.0
13023,13,1,1,1,2013,4229,17,2012,12,11,3,5.0,1.0,4.0,4.0,5.0,7.0,4.0,5.0,3.0,5.0,4.0,5.0,1306.0
13023,13,1,1,1,2013,4229,17,2012,12,11,4,5.0,1.0,4.0,3.0,7.0,7.0,4.0,4.0,3.0,5.0,4.0,5.0,1306.0
13023,13,1,1,1,2013,4416,8,2013,1,23,1,5.0,1.0,4.0,4.0,7.0,7.0,5.0,3.0,3.0,2.0,4.0,5.0,1306.0
13023,13,1,1,1,2013,4416,8,2013,1,23,2,5.0,1.0,5.0,4.0,7.0,7.0,5.0,4.0,3.0,3.0,4.0,5.0,1306.0
13023,13,1,1,1,2013,4416,8,2013,1,23,3,5.0,1.0,5.0,3.0,7.0,7.0,5.0,3.0,3.0,4.0,5.0,5.0,1306.0
13023,13,1,1,1,2013,4667,4,2013,3,20,1,3.0,1.0,4.0,4.0,6.0,7.0,5.0,5.0,3.0,3.0,4.0,7.0,1306.0
13023,13,1,1,1,2013,4667,4,2013,3,20,2,4.0,1.0,5.0,4.0,6.0,7.0,5.0,5.0,4.0,4.0,5.0,6.0,1306.0
13023,13,1,1,1,2013,4667,4,2013,3,20,3,4.0,1.0,4.0,4.0,7.0,7.0,5.0,5.0,3.0,4.0,5.0,6.0,1306.0
13025,13,1,0,0,2011,54,16,2010,12,16,1,6.0,1.0,5.0,4.0,7.0,7.0,4.0,4.0,4.0,5.0,5.0,6.0,1309.0
13025,13,1,0,0,2011,54,16,2010,12,16,2,6.0,1.0,6.0,3.0,7.0,6.0,5.0,5.0,3.0,4.0,4.0,6.0,1309.0
13025,13,1,0,0,2011,54,16,2010,12,16,3,3.0,1.0,5.0,4.0,7.0,7.0,5.0,5.0,3.0,5.0,5.0,6.0,1309.0
13027,13,1,0,0,2011,749,9,2011,3,22,1,2.0,1.0,4.0,2.0,5.0,6.0,5.0,3.0,1.0,2.0,2.0,5.0,1301.0
13027,13,1,0,0,2011,749,9,2011,3,22,2,2.0,2.0,4.0,2.0,5.0,5.0,2.0,2.0,1.0,2.0,3.0,5.0,1301.0
13027,13,1,0,0,2011,749,9,2011,3,22,3,2.0,2.0,3.0,2.0,5.0,7.0,3.0,3.0,1.0,4.0,3.0,5.0,1301.0
13027,13,1,0,0,2011,1035,17,2011,5,5,1,4.0,1.0,4.0,3.0,6.0,7.0,4.0,5.0,3.0,5.0,4.0,5.0,1301.0
13027,13,1,0,0,2011,1035,17,2011,5,5,2,4.0,1.0,4.0,2.0,3.0,6.0,4.0,4.0,3.0,4.0,3.0,3.0,1301.0
13027,13,1,0,0,2011,1035,17,2011,5,5,3,5.0,1.0,4.0,3.0,2.0,5.0,3.0,4.0,2.0,4.0,2.0,2.0,1301.0
13027,13,1,0,0,2011,1035,17,2011,5,5,4,4.0,1.0,3.0,3.0,3.0,6.0,3.0,5.0,3.0,4.0,3.0,3.0,1301.0
13027,13,1,0,0,2011,1036,12,2011,5,19,1,6.0,1.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,4.0,6.0,1301.0
13027,13,1,0,0,2011,1036,12,2011,5,19,2,6.0,1.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,6.0,1301.0
13027,13,1,0,0,2011,1036,12,2011,5,19,3,4.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,2.0,3.0,2.0,5.0,1301.0
13029,13,1,0,0,2011,956,17,2011,5,3,1,7.0,1.0,5.0,3.0,6.0,7.0,4.0,5.0,4.0,7.0,5.0,4.0,1306.0
13029,13,1,0,0,2011,956,17,2011,5,3,2,7.0,1.0,6.0,3.0,6.0,7.0,4.0,4.0,3.0,6.0,5.0,3.0,1306.0
13029,13,1,0,0,2011,956,17,2011,5,3,3,6.0,1.0,4.0,3.0,6.0,7.0,5.0,5.0,3.0,5.0,4.0,4.0,1306.0
13029,13,1,0,0,2011,956,17,2011,5,3,4,6.0,1.0,4.0,3.0,6.0,7.0,4.0,5.0,3.0,6.0,3.0,4.0,1306.0
13029,13,1,0,0,2011,958,11,2011,5,10,1,6.0,1.0,5.0,5.0,5.0,6.0,5.0,4.0,3.0,3.0,4.0,5.0,1306.0
13029,13,1,0,0,2011,958,11,2011,5,10,2,5.0,1.0,5.0,4.0,6.0,6.0,4.0,5.0,3.0,3.0,4.0,5.0,1306.0
13029,13,1,0,0,2011,958,11,2011,5,10,3,5.0,1.0,5.0,3.0,6.0,6.0,5.0,4.0,3.0,3.0,4.0,5.0,1306.0
13029,13,1,0,0,2011,958,11,2011,5,10,4,5.0,2.0,6.0,3.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,5.0,1306.0
13029,13,1,0,0,2011,999,9,2011,5,23,1,5.0,2.0,6.0,4.0,6.0,7.0,4.0,4.0,2.0,5.0,2.0,5.0,1306.0
13029,13,1,0,0,2011,999,9,2011,5,23,2,5.0,3.0,6.0,4.0,5.0,7.0,5.0,5.0,2.0,4.0,5.0,7.0,1306.0
13029,13,1,0,0,2011,999,9,2011,5,23,3,7.0,2.0,6.0,5.0,6.0,7.0,5.0,4.0,2.0,5.0,5.0,7.0,1306.0
13029,13,1,0,0,2011,999,9,2011,5,23,4,5.0,2.0,6.0,4.0,6.0,7.0,5.0,4.0,3.0,5.0,5.0,6.0,1306.0
13030,13,1,1,1,2011,169,17,2011,1,25,1,5.0,1.0,4.0,3.0,6.0,7.0,4.0,5.0,3.0,6.0,2.0,3.0,1308.0
13030,13,1,1,1,2011,169,17,2011,1,25,2,3.0,1.0,4.0,3.0,5.0,7.0,4.0,4.0,2.0,5.0,3.0,4.0,1308.0
13030,13,1,1,1,2011,169,17,2011,1,25,3,4.0,1.0,4.0,3.0,6.0,7.0,4.0,5.0,3.0,4.0,3.0,4.0,1308.0
13030,13,1,1,1,2011,1013,16,2011,5,23,1,5.0,1.0,6.0,5.0,7.0,6.0,5.0,6.0,4.0,6.0,6.0,6.0,1308.0
13030,13,1,1,1,2011,1013,16,2011,5,23,2,6.0,1.0,6.0,6.0,7.0,7.0,6.0,6.0,5.0,6.0,6.0,6.0,1308.0
13030,13,1,1,1,2011,1013,16,2011,5,23,3,5.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,1308.0
13030,13,1,1,1,2011,1013,16,2011,5,23,4,5.0,1.0,6.0,5.0,6.0,7.0,6.0,6.0,5.0,6.0,6.0,6.0,1308.0
13030,13,1,1,1,2011,1039,13,2011,5,25,1,4.0,1.0,4.0,1.0,5.0,7.0,5.0,5.0,3.0,4.0,4.0,4.0,1308.0
13030,13,1,1,1,2011,1039,13,2011,5,25,2,4.0,1.0,6.0,2.0,6.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,1308.0
13030,13,1,1,1,2011,1039,13,2011,5,25,3,3.0,1.0,4.0,1.0,7.0,6.0,5.0,5.0,3.0,3.0,3.0,4.0,1308.0
13030,13,1,1,1,2011,1039,13,2011,5,25,4,4.0,1.0,4.0,3.0,6.0,7.0,3.0,4.0,3.0,3.0,3.0,3.0,1308.0
13030,13,1,1,1,2012,2699,9,2012,2,10,1,1.0,2.0,2.0,2.0,5.0,5.0,2.0,2.0,1.0,1.0,1.0,4.0,1308.0
13030,13,1,1,1,2012,2699,9,2012,2,10,2,2.0,1.0,2.0,1.0,7.0,7.0,2.0,4.0,1.0,1.0,1.0,4.0,1308.0
13030,13,1,1,1,2012,2699,9,2012,2,10,3,2.0,2.0,2.0,2.0,6.0,7.0,3.0,3.0,1.0,2.0,2.0,4.0,1308.0
13030,13,1,1,1,2012,2699,9,2012,2,10,4,2.0,1.0,4.0,2.0,7.0,6.0,2.0,4.0,2.0,2.0,2.0,4.0,1308.0
13030,13,1,1,1,2012,2883,8,2012,3,19,1,4.0,1.0,4.0,3.0,7.0,7.0,4.0,3.0,2.0,2.0,3.0,4.0,1308.0
13030,13,1,1,1,2012,2883,8,2012,3,19,2,3.0,2.0,4.0,2.0,6.0,6.0,4.0,3.0,3.0,3.0,3.0,4.0,1308.0
13030,13,1,1,1,2012,2883,8,2012,3,19,3,3.0,2.0,4.0,3.0,4.0,6.0,4.0,3.0,3.0,3.0,4.0,5.0,1308.0
13030,13,1,1,1,2012,2883,8,2012,3,19,4,4.0,2.0,4.0,3.0,6.0,6.0,4.0,3.0,3.0,3.0,3.0,4.0,1308.0
13030,13,1,1,1,2012,2954,16,2012,4,11,1,3.0,1.0,3.0,2.0,6.0,6.0,5.0,5.0,3.0,4.0,5.0,6.0,1308.0
13030,13,1,1,1,2012,2954,16,2012,4,11,2,3.0,1.0,3.0,2.0,6.0,7.0,4.0,5.0,3.0,5.0,4.0,6.0,1308.0
13030,13,1,1,1,2012,2954,16,2012,4,11,3,3.0,1.0,4.0,2.0,7.0,7.0,4.0,5.0,3.0,4.0,4.0,6.0,1308.0
13030,13,1,1,1,2012,2954,16,2012,4,11,4,3.0,1.0,4.0,3.0,6.0,7.0,4.0,5.0,2.0,3.0,4.0,6.0,1308.0
13030,13,1,1,1,2013,4078,4,2012,11,8,3,4.0,1.0,4.0,5.0,5.0,6.0,4.0,4.0,4.0,5.0,5.0,6.0,1308.0
13030,13,1,1,1,2013,4078,4,2012,11,8,4,4.0,1.0,5.0,4.0,6.0,7.0,5.0,5.0,4.0,6.0,5.0,7.0,1308.0
13030,13,1,1,1,2013,4078,4,2012,11,8,5,4.0,1.0,5.0,4.0,6.0,7.0,5.0,5.0,4.0,5.0,5.0,6.0,1308.0
13030,13,1,1,1,2013,4126,10,2012,11,28,3,4.0,1.0,5.0,4.0,5.0,6.0,4.0,4.0,3.0,6.0,5.0,5.0,1308.0
13030,13,1,1,1,2013,4423,17,2013,1,23,1,4.0,1.0,4.0,2.0,5.0,6.0,3.0,5.0,3.0,4.0,4.0,3.0,1308.0
13030,13,1,1,1,2013,4423,17,2013,1,23,2,5.0,1.0,5.0,4.0,6.0,7.0,4.0,4.0,3.0,5.0,4.0,4.0,1308.0
13030,13,1,1,1,2013,4423,17,2013,1,23,3,4.0,1.0,4.0,3.0,5.0,7.0,3.0,5.0,3.0,4.0,3.0,3.0,1308.0
13030,13,1,1,1,2013,4423,17,2013,1,23,4,4.0,2.0,3.0,3.0,4.0,6.0,3.0,4.0,2.0,4.0,3.0,3.0,1308.0
13030,13,1,1,1,2013,4423,17,2013,1,23,5,4.0,2.0,4.0,2.0,5.0,7.0,3.0,4.0,3.0,4.0,3.0,3.0,1308.0
13039,13,1,0,0,2011,1028,17,2011,5,18,1,6.0,1.0,4.0,3.0,6.0,7.0,4.0,5.0,3.0,5.0,4.0,5.0,1318.0
13039,13,1,0,0,2011,1028,17,2011,5,18,2,6.0,1.0,6.0,4.0,6.0,7.0,4.0,5.0,3.0,5.0,3.0,5.0,1318.0
13039,13,1,0,0,2011,1028,17,2011,5,18,3,5.0,1.0,4.0,3.0,5.0,7.0,4.0,5.0,3.0,5.0,3.0,4.0,1318.0
13039,13,1,0,0,2011,1057,16,2011,5,3,1,6.0,1.0,6.0,3.0,7.0,7.0,6.0,5.0,3.0,5.0,6.0,7.0,1318.0
